week_start,plan_year,plan_week,calendar_year,month,week_of_year,season,sku_id,product_name,region_id,country,region_name,weather_proxy_city,channel_id,base_weekly_units_py2022,structural_growth_rate,plan_year_growth_factor,plan_year_normalization_factor,sku_seasonality_factor,base_portfolio_region_share,product_region_affinity,normalized_product_region_share,regional_season_modifier,channel_mix_share,allocated_structural_units,weather_dgp_available,audit_hidden_weather_z,weather_effect_pct,weather_factor,weather_model_input_allowed,promotion_flag,promotion_uplift_pct,promotion_factor,zero_or_no_order_flag,order_pattern_factor,positive_spike_flag,positive_spike_factor,negative_shock_flag,negative_shock_factor,noise_sd_pct,noise_factor,true_demand_units_continuous,true_demand_units,demand_provenance,weather_dgp_provenance,generator_version,generator_seed,audit_hidden_heating_degree_10,audit_hidden_heating_degree_5,audit_hidden_wet_cold_degree,audit_hidden_cold_run_days,audit_hidden_wet_cold_run_days,audit_hidden_snow_persistence_days,audit_hidden_rain_wind_event_days,weather_cap_type,weather_cap_value,weather_sensitivity,planning_basis_type,planning_basis_annual_units,planner_growth_assumption_pct,buy_factor,committed_buy_units_plan_year,weekly_plan_units,forward_coverage_target_units,seasonal_receipt_units,replenishment_receipt_units,chase_receipt_units,return_restock_units,total_inventory_receipts_units,beginning_inventory_units,ending_inventory_units,shipped_units,observed_sales_units,lost_demand_units,row_fill_rate,gross_returns_units,sellable_return_units,non_sellable_return_units,return_restock_delay_weeks,in_stock_days,constrained_flag,stockout_flag,sales_censored_flag,normal_replenishment_allowed,chase_capacity_share_available,chase_capacity_remaining_units,chase_triggered_flag,chase_used_units,receipt_event_label,peak_cover_extension_weeks,peak_cover_buffer_wos
2021-12-13,PY2022,24,2021,12,50,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.605419,0.09,0.9,0.082192,1.07,0.39,29.0241,1,-1.27916,-0.190675,0.809325,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.165747,27.3833,27,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,47.900000000000006,20.0,2.2,3.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,29.471781983302108,0.0,0.0,9.455760228482392,0.0,2.26366,11.719420228482392,96.40066098285172,69.40066098285172,26.999999999999996,26.999999999999996,3.552713678800501e-15,0.9999999999999999,1.89,1.60839,0.2816099999999999,2.0,7.0,0.0,0.0,0.0,1.0,0.08,75.64608182785913,0.0,0.0,,2.0,0.0
2021-12-20,PY2022,25,2021,12,51,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.605419,0.09,0.9,0.082192,1.07,0.39,29.0241,1,0.155044,0.044515,1.044515,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.234537,37.4264,37,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,67.6,32.6,4.2,7.0,1.0,2.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,29.471781983302108,0.0,0.0,0.0,0.0,1.42968,1.42968,70.83034098285172,33.83034098285172,37.0,37.0,0.0,1.0,2.5900000000000003,2.2040900000000003,0.38591,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,1.0,16.907493469898355,,2.0,0.0
2021-12-27,PY2022,26,2021,12,52,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.605419,0.09,0.9,0.082192,1.07,0.39,29.0241,1,0.407397,0.106668,1.106668,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.972644,31.2414,31,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,68.1,33.1,0.0,7.0,0.0,3.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,28.66350408808026,0.0,0.0,0.0,0.0,1.60839,1.60839,35.43873098285172,4.438730982851723,31.0,31.0,0.0,1.0,2.1700000000000004,1.8466700000000003,0.3233300000000001,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-01-03,PY2022,27,2022,1,1,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.473328,0.09,0.9,0.082192,1.07,0.39,26.6361,1,-0.335487,-0.090813,0.909187,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.929089,22.4999,22,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,99.7,64.7,7.0,7.0,1.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,27.855226192858407,0.0,0.0,9.455760228482392,0.0,2.2040900000000003,11.659850228482393,16.098581211334114,0.0,16.098581211334114,16.098581211334114,5.901418788665886,0.7317536914242779,1.126900684793388,0.9589924827591731,0.16790820203421486,2.0,4.0,1.0,0.0,1.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-01-10,PY2022,28,2022,1,2,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.473328,0.09,0.9,0.082192,1.07,0.39,26.6361,1,0.542017,0.131834,1.131834,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.992111,29.9098,30,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,126.8,91.8,0.0,7.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,27.046948297636558,0.0,0.0,0.0,0.0,1.8466700000000003,1.8466700000000003,1.8466700000000003,0.0,1.8466700000000003,1.8466700000000003,28.15333,0.061555666666666675,0.12926690000000002,0.11000613190000001,0.019260768100000006,2.0,0.0,0.0,1.0,1.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-01-17,PY2022,29,2022,1,3,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.473328,0.09,0.9,0.082192,1.07,0.39,26.6361,1,0.768679,0.161672,1.161672,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.225259,37.9125,38,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,128.3,93.3,0.0,7.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,27.046948297636558,0.0,0.0,0.0,0.0,0.9589924827591731,0.9589924827591731,0.9589924827591731,0.0,0.9589924827591731,0.9589924827591731,37.04100751724083,0.025236644283136135,0.06712947379314213,0.05712718219796395,0.010002291595178181,2.0,0.0,0.0,1.0,1.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-01-24,PY2022,30,2022,1,4,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.473328,0.09,0.9,0.082192,1.07,0.39,26.6361,1,1.591137,0.196197,1.196197,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.065816,33.9591,34,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,153.7,118.7,0.0,7.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,27.046948297636558,0.0,0.0,52.00668125665315,0.0,0.11000613190000001,52.11668738855315,52.11668738855315,18.116687388553153,34.0,34.0,0.0,1.0,2.3800000000000003,2.02538,0.35462000000000016,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-01-31,PY2022,31,2022,1,5,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.473328,0.09,0.9,0.082192,1.07,0.39,26.6361,1,0.558207,0.134466,1.134466,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.099052,33.2109,33,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,110.8,75.8,5.7,7.0,1.0,3.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,25.989925249484,0.0,0.0,0.0,0.0,0.05712718219796395,0.05712718219796395,18.173814570751116,0.0,18.173814570751116,18.173814570751116,14.826185429248884,0.5507216536591247,1.2721670199525783,1.082614133979644,0.1895528859729343,2.0,4.0,1.0,0.0,1.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-02-07,PY2022,32,2022,2,6,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.300593,0.09,0.9,0.082192,1.07,0.39,23.5132,1,0.104619,0.030313,1.030313,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.798956,19.3555,19,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,90.3,55.3,6.9,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,24.932902201331437,0.0,0.0,0.0,0.0,2.02538,2.02538,2.02538,0.0,2.02538,2.02538,16.97462,0.10659894736842106,0.14177660000000003,0.12065188660000002,0.02112471340000001,2.0,0.0,0.0,1.0,1.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-02-14,PY2022,33,2022,2,7,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.300593,0.09,0.9,0.082192,1.07,0.39,23.5132,1,0.871491,0.170888,1.170888,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.108803,30.5268,31,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,102.5,67.5,4.2,7.0,1.0,3.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,23.875879153178882,0.0,0.0,52.00668125665315,0.0,1.082614133979644,53.0892953906328,53.0892953906328,22.089295390632795,31.000000000000004,31.000000000000004,0.0,1.0000000000000002,2.1700000000000004,1.8466700000000003,0.3233300000000001,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-02-21,PY2022,34,2022,2,8,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.300593,0.09,0.9,0.082192,1.07,0.39,23.5132,1,0.210394,0.059573,1.059573,0,0,0.0,1.0,0,1.0,0,1.0,1,0.550561,0.14,0.921919,12.6456,13,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,93.5,58.5,5.5,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,23.875879153178882,0.0,0.0,0.0,0.0,0.12065188660000002,0.12065188660000002,22.209947277232796,9.209947277232796,13.0,13.0,0.0,1.0,0.9100000000000001,0.7744100000000002,0.13559,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-02-28,PY2022,35,2022,2,9,WINTER,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.300593,0.09,0.9,0.082192,1.07,0.39,23.5132,1,-0.199486,-0.056657,0.943343,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.134067,25.1548,25,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,81.5,50.1,0.0,6.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,21.84438706803147,0.0,0.0,0.0,16.907493469898355,1.8466700000000003,18.754163469898355,27.96411074713115,2.964110747131155,24.999999999999996,24.999999999999996,3.552713678800501e-15,0.9999999999999999,1.75,1.48925,0.26075000000000004,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-03-07,PY2022,36,2022,3,10,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.03641,0.09,0.9,0.082192,1.0,0.39,17.5113,1,1.487775,0.194874,1.194874,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.960645,20.1003,20,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,79.2,44.2,6.5,7.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,19.812894982884057,0.0,0.0,52.00668125665315,0.0,0.7744100000000002,52.781091256653156,55.745202003784314,35.745202003784314,20.0,20.0,0.0,1.0,1.4000000000000001,1.1914,0.20860000000000012,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-03-14,PY2022,37,2022,3,11,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.03641,0.09,0.9,0.082192,1.0,0.39,17.5113,1,-0.651481,-0.148062,0.851938,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.00727,15.027,15,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,36.8,10.9,1.4000000000000004,3.0,0.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,17.781402897736648,0.0,0.0,0.0,0.0,1.48925,1.48925,37.23445200378431,22.234452003784313,15.0,15.0,0.0,1.0,1.05,0.8935500000000001,0.15644999999999998,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-03-21,PY2022,38,2022,3,12,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.03641,0.09,0.9,0.082192,1.0,0.39,17.5113,1,-0.603749,-0.141431,0.858569,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.169547,17.5837,18,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,46.8,16.0,10.0,2.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,17.781402897736648,0.0,0.0,0.0,0.0,1.1914,1.1914,23.425852003784314,5.4258520037843105,18.000000000000004,18.000000000000004,0.0,1.0000000000000002,1.2600000000000005,1.0722600000000004,0.18774000000000002,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-03-28,PY2022,39,2022,3,13,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,1.03641,0.09,0.9,0.082192,1.0,0.39,17.5113,1,0.138265,0.039834,1.039834,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.862736,15.7094,16,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,65.0,34.6,8.7,3.0,1.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,16.386785053648463,0.0,0.0,52.00668125665315,0.0,0.8935500000000001,52.90023125665315,58.32608326043746,42.32608326043746,16.0,16.0,0.0,1.0,1.12,0.9531200000000001,0.16688000000000003,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-04-04,PY2022,40,2022,4,14,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.792549,0.09,0.9,0.082192,1.0,0.39,13.391,1,0.064578,0.018801,1.018801,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.949154,12.9491,13,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,27.5,3.2,6.5,2.0,1.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,14.992167209560277,0.0,0.0,0.0,0.0,1.0722600000000004,1.0722600000000004,43.39834326043746,30.398343260437457,12.999999999999998,12.999999999999998,1.7763568394002505e-15,0.9999999999999999,0.9099999999999999,0.7744099999999999,0.13559,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-04-11,PY2022,41,2022,4,15,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.792549,0.09,0.9,0.082192,1.0,0.39,13.391,1,0.064578,0.018801,1.018801,0,1,0.14,1.14,0,1.0,0,1.0,0,1.0,0.14,1.118216,17.3913,17,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,18.5,3.2,0.0,2.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,13.597549365472092,0.0,0.0,0.0,0.0,0.9531200000000001,0.9531200000000001,31.351463260437455,14.351463260437452,17.000000000000004,17.000000000000004,0.0,1.0000000000000002,1.1900000000000004,1.0126900000000003,0.17731000000000008,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-04-18,PY2022,42,2022,4,16,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.792549,0.09,0.9,0.082192,1.0,0.39,13.391,1,0.626878,0.144728,1.144728,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.075202,16.4818,16,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,24.3,4.5,10.5,2.0,2.0,1.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,13.597549365472092,0.0,0.0,52.00668125665315,0.0,0.7744099999999999,52.781091256653156,67.13255451709061,51.13255451709061,16.0,16.0,0.0,1.0,1.12,0.9531200000000001,0.16688000000000003,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-04-25,PY2022,43,2022,4,17,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.792549,0.09,0.9,0.082192,1.0,0.39,13.391,1,0.147269,0.042352,1.042352,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.102828,15.3934,15,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,23.3,4.2,0.2000000000000001,2.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,12.667792853585619,0.0,0.0,0.0,0.0,1.0126900000000003,1.0126900000000003,52.14524451709061,37.14524451709061,14.999999999999998,14.999999999999998,1.7763568394002505e-15,0.9999999999999999,1.05,0.8935500000000001,0.15644999999999998,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-05-02,PY2022,44,2022,5,18,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.629975,0.09,0.9,0.082192,1.0,0.39,10.6441,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.08523,11.5513,12,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,11.738036341699145,0.0,0.0,0.0,0.0,0.9531200000000001,0.9531200000000001,38.09836451709061,26.09836451709061,11.999999999999998,11.999999999999998,1.7763568394002505e-15,0.9999999999999999,0.84,0.7148399999999999,0.12516000000000005,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-05-09,PY2022,45,2022,5,19,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.629975,0.09,0.9,0.082192,1.0,0.39,10.6441,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,1.113168,11.8487,12,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,10.808279829812673,0.0,0.0,52.00668125665315,0.0,0.8935500000000001,52.90023125665315,78.99859577374376,66.99859577374376,12.0,12.0,0.0,1.0,0.8400000000000001,0.71484,0.12516000000000005,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-05-16,PY2022,46,2022,5,20,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.629975,0.09,0.9,0.082192,1.0,0.39,10.6441,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.898935,9.5684,10,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,10.808279829812673,0.0,0.0,0.0,0.0,0.7148399999999999,0.7148399999999999,67.71343577374375,57.713435773743754,10.0,10.0,0.0,1.0,0.7000000000000001,0.5957,0.10430000000000006,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-05-23,PY2022,47,2022,5,21,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.629975,0.09,0.9,0.082192,1.0,0.39,10.6441,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.14,0.814357,8.6681,9,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,10.808279829812673,0.0,0.0,0.0,0.0,0.71484,0.71484,58.428275773743756,49.428275773743756,8.999999999999998,8.999999999999998,1.7763568394002505e-15,0.9999999999999998,0.6299999999999999,0.5361299999999999,0.09387000000000001,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
2022-05-30,PY2022,48,2022,5,22,SPRING,APS-001,Alpine Performance Shell,CA_ON,Canada,Ontario,Toronto,ECOM,540,0.04,1.0,0.976113,0.629975,0.09,0.9,0.082192,1.0,0.39,10.6441,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,1,1.678021,0,1.0,0.14,0.855287,15.2763,15,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.292,STARTUP_STRUCTURAL_ANNUAL_EXPECTATION,906.3177,0.015424491484735486,1.0274681195232649,945.5760228482392,10.076124923969129,0.0,0.0,41.77535860174688,0.0,0.5957,42.37105860174688,91.79933437549064,76.79933437549064,15.000000000000004,15.000000000000004,0.0,1.0000000000000002,1.0500000000000003,0.8935500000000002,0.1564500000000001,2.0,7.0,0.0,0.0,0.0,1.0,0.08,58.73858835796078,0.0,0.0,,2.0,0.0
