week_start,region_id,proxy_city,avg_temp_c,rain_mm,snow_cm,max_wind_kmh,wet_cold_days,temp_reference_c,rain_reference_mm,snow_reference_cm,temp_anomaly_c,rain_anomaly_mm,snow_anomaly_cm,heavy_rain_week_flag,heavy_snow_week_flag,cold_week_flag,very_cold_week_flag,wet_cold_week_flag,high_wind_week_flag,cold_severity_dimension,rain_severity_dimension,snow_severity_dimension,wet_cold_severity_dimension,wind_severity_dimension,adverse_dimension_count,extreme_weather_event_flag,mild_weather_candidate_flag,weather_reference_available,scenario_eligible_flag,weather_scenario,scenario_reason,scenario_method,scenario_provenance,scenario_threshold_provenance
2022-11-14,CA_ON,"Toronto, ON",-1.343,4.7,4.34,32.5,2,4.8,10.4,0.0,-6.143,-5.7,4.34,0,0,1,0,1,0,1,0,0,1,0,2,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-21,CA_ON,"Toronto, ON",3.514,12.3,0.21,31.8,0,1.029,7.9,3.64,2.485,4.4,-3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-28,CA_ON,"Toronto, ON",2.6,20.8,0.0,41.9,2,1.3,6.1,4.69,1.3,14.7,-4.69,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wet_cold_compound,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-05,CA_ON,"Toronto, ON",1.971,7.6,2.8,23.6,1,1.514,28.8,2.03,0.457,-21.2,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-12,CA_ON,"Toronto, ON",-1.5,8.1,12.53,36.5,2,3.614,5.3,5.39,-5.114,2.8,7.14,0,0,1,0,1,0,1,0,1,1,0,3,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, snowier_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-19,CA_ON,"Toronto, ON",-3.257,14.2,5.25,44.6,2,0.343,5.3,3.01,-3.6,8.9,2.24,0,0,1,0,1,1,1,0,0,1,1,3,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, wet_cold_compound, high_wind",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-26,CA_ON,"Toronto, ON",2.657,20.9,0.14,27.4,1,0.271,0.5,8.82,2.386,20.4,-8.68,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-02,CA_ON,"Toronto, ON",1.743,27.1,0.0,21.9,2,-4.243,1.7,0.28,5.986,25.4,-0.28,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,1,SEVERE,"SEVERE: wetter_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-09,CA_ON,"Toronto, ON",-2.829,3.5,3.36,28.9,1,-8.114,0.0,0.42,5.285,3.5,2.94,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-16,CA_ON,"Toronto, ON",0.771,5.1,4.34,33.1,2,-8.329,0.1,24.15,9.1,5.0,-19.81,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wet_cold_compound,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-23,CA_ON,"Toronto, ON",-0.957,2.1,19.04,33.9,1,-11.957,0.0,2.52,11.0,2.1,16.52,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,SEVERE,SEVERE: snowier_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-30,CA_ON,"Toronto, ON",-8.0,0.0,1.12,32.1,0,-5.829,4.5,10.64,-2.171,-4.5,-9.52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-06,CA_ON,"Toronto, ON",1.557,18.8,0.0,30.1,1,-2.9,3.9,1.26,4.457,14.9,-1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-13,CA_ON,"Toronto, ON",1.971,8.0,1.47,35.9,2,-4.643,18.7,13.3,6.614,-10.7,-11.83,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wet_cold_compound,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-20,CA_ON,"Toronto, ON",-3.1,1.9,17.64,31.4,1,-3.357,11.2,5.74,0.257,-9.3,11.9,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,SEVERE,SEVERE: snowier_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-27,CA_ON,"Toronto, ON",-0.514,1.3,28.56,38.8,0,-1.643,2.7,2.1,1.129,-1.4,26.46,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,SEVERE,SEVERE: snowier_than_normal | extreme_event_trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-06,CA_ON,"Toronto, ON",-1.386,0.0,7.35,31.4,0,-1.314,3.3,7.42,-0.072,-3.3,-0.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-13,CA_ON,"Toronto, ON",0.014,13.1,2.73,31.2,1,4.743,11.7,5.04,-4.729,1.4,-2.31,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-20,CA_ON,"Toronto, ON",4.114,22.4,1.19,35.7,1,3.314,11.9,2.59,0.8,10.5,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-27,CA_ON,"Toronto, ON",2.314,26.0,6.16,31.2,4,0.714,3.6,0.84,1.6,22.4,5.32,0,0,0,0,1,0,0,1,1,1,0,3,0,0,1,1,SEVERE,"SEVERE: wetter_than_normal, snowier_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-03,CA_ON,"Toronto, ON",5.871,12.7,0.42,30.3,0,6.071,10.7,0.0,-0.2,2.0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-10,CA_ON,"Toronto, ON",16.357,1.8,0.0,26.3,0,8.3,8.8,0.0,8.057,-7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-17,CA_ON,"Toronto, ON",6.929,28.3,0.0,27.6,1,6.586,12.7,5.95,0.343,15.6,-5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-24,CA_ON,"Toronto, ON",6.986,23.1,0.0,26.2,0,7.186,26.2,0.0,-0.2,-3.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-01,CA_ON,"Toronto, ON",8.929,20.0,0.0,23.2,0,10.586,26.1,0.0,-1.657,-6.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-08,CA_ON,"Toronto, ON",15.429,0.0,0.0,19.9,0,16.3,0.9,0.0,-0.871,-0.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-15,CA_ON,"Toronto, ON",12.743,19.4,0.0,25.5,0,14.814,22.2,0.0,-2.071,-2.8,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-22,CA_ON,"Toronto, ON",13.886,1.4,0.0,22.0,0,15.886,14.7,0.0,-2.0,-13.3,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-29,CA_ON,"Toronto, ON",20.386,1.1,0.0,18.2,0,19.157,8.3,0.0,1.229,-7.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-05,CA_ON,"Toronto, ON",17.471,10.2,0.0,23.8,0,17.071,74.3,0.0,0.4,-64.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-12,CA_ON,"Toronto, ON",17.129,52.6,0.0,23.1,0,19.214,4.6,0.0,-2.085,48.0,0.0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, wetter_than_normal",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-19,CA_ON,"Toronto, ON",20.5,19.9,0.0,19.2,0,22.457,1.4,0.0,-1.957,18.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-26,CA_ON,"Toronto, ON",20.486,23.9,0.0,22.9,0,19.943,9.5,0.0,0.543,14.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-03,CA_ON,"Toronto, ON",22.671,6.0,0.0,15.3,0,20.114,16.7,0.0,2.557,-10.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-10,CA_ON,"Toronto, ON",21.543,45.5,0.0,28.9,0,21.928,12.85,0.0,-0.386,32.65,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-17,CA_ON,"Toronto, ON",21.086,22.1,0.0,22.2,0,23.464,40.0,0.0,-2.378,-17.9,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-24,CA_ON,"Toronto, ON",22.371,49.3,0.0,22.1,0,20.478,18.1,0.0,1.892,31.2,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-31,CA_ON,"Toronto, ON",20.429,9.2,0.0,20.6,0,22.636,7.05,0.0,-2.207,2.15,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-08-07,CA_ON,"Toronto, ON",21.286,23.2,0.0,30.7,0,22.257,7.35,0.0,-0.971,15.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-08-14,CA_ON,"Toronto, ON",20.071,18.7,0.0,30.0,0,22.678,12.7,0.0,-2.607,6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-08-21,CA_ON,"Toronto, ON",19.357,2.8,0.0,18.0,0,23.028,11.2,0.0,-3.672,-8.4,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-08-28,CA_ON,"Toronto, ON",18.1,5.6,0.0,24.7,0,20.743,5.95,0.0,-2.643,-0.35,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-09-04,CA_ON,"Toronto, ON",21.886,6.3,0.0,20.6,0,19.45,5.3,0.0,2.436,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-09-11,CA_ON,"Toronto, ON",16.457,9.6,0.0,19.6,0,18.478,5.65,0.0,-2.021,3.95,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-09-18,CA_ON,"Toronto, ON",15.871,1.6,0.0,20.3,0,16.393,42.95,0.0,-0.522,-41.35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-09-25,CA_ON,"Toronto, ON",16.986,1.0,0.0,24.6,0,13.978,18.75,0.0,3.008,-17.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-02,CA_ON,"Toronto, ON",17.643,19.7,0.0,27.7,0,14.078,10.0,0.0,3.565,9.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-09,CA_ON,"Toronto, ON",10.0,6.3,0.0,31.4,0,14.25,17.6,0.0,-4.25,-11.3,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-16,CA_ON,"Toronto, ON",10.9,6.7,0.0,29.9,0,9.664,6.3,0.0,1.236,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-23,CA_ON,"Toronto, ON",13.414,10.3,0.0,26.1,0,9.036,24.25,0.0,4.378,-13.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-10-30,CA_ON,"Toronto, ON",5.6,7.6,0.0,28.3,1,8.514,3.2,0.0,-2.914,4.4,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-11-06,CA_ON,"Toronto, ON",5.057,15.2,0.49,31.6,1,8.021,17.35,0.14,-2.964,-2.15,0.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-11-13,CA_ON,"Toronto, ON",5.886,3.1,0.0,25.9,0,1.728,7.55,2.17,4.158,-4.45,-2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-11-20,CA_ON,"Toronto, ON",1.6,17.5,0.56,24.9,3,2.271,10.1,1.925,-0.671,7.4,-1.365,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wet_cold_compound,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-11-27,CA_ON,"Toronto, ON",1.286,12.3,3.71,28.3,3,1.95,13.45,2.345,-0.664,-1.15,1.365,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wet_cold_compound,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-12-04,CA_ON,"Toronto, ON",3.586,8.5,2.17,20.8,0,1.743,18.2,2.415,1.843,-9.7,-0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-12-11,CA_ON,"Toronto, ON",3.257,7.8,0.0,35.7,0,1.057,6.7,8.96,2.2,1.1,-8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-12-18,CA_ON,"Toronto, ON",0.871,11.2,3.22,33.2,1,-1.457,9.75,4.13,2.328,1.45,-0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-12-25,CA_ON,"Toronto, ON",4.414,24.6,1.47,15.5,0,1.464,10.7,4.48,2.95,13.9,-3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-01-01,CA_ON,"Toronto, ON",-1.243,0.1,3.78,28.5,0,-1.25,14.4,0.14,0.007,-14.3,3.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-01-08,CA_ON,"Toronto, ON",0.386,30.9,15.61,40.3,4,-5.472,1.75,1.89,5.858,29.15,13.72,0,1,0,0,1,0,0,1,1,1,0,3,1,0,1,1,SEVERE,"SEVERE: wetter_than_normal, snowier_than_normal, wet_cold_compound | extreme_event_trigger",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-01-15,CA_ON,"Toronto, ON",-9.614,0.0,1.33,29.1,0,-3.779,2.6,14.245,-5.835,-2.6,-12.915,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-01-22,CA_ON,"Toronto, ON",1.071,33.0,6.79,23.0,3,-6.457,1.05,10.78,7.528,31.95,-3.99,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,1,SEVERE,"SEVERE: wetter_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-01-29,CA_ON,"Toronto, ON",0.929,0.3,0.14,19.8,0,-6.914,2.25,5.88,7.844,-1.95,-5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-02-05,CA_ON,"Toronto, ON",2.714,0.0,0.0,29.0,0,-0.672,11.35,0.63,3.386,-11.35,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-02-12,CA_ON,"Toronto, ON",-2.771,0.0,4.62,33.2,0,-1.336,13.35,7.385,-1.435,-13.35,-2.765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2024-02-19,CA_ON,"Toronto, ON",-0.743,1.9,0.0,26.6,0,-3.229,6.55,11.69,2.486,-4.65,-11.69,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
